pygeostat_saved_data
12
HoleID
X
Y
Elevation
Z_Top
Z_Bottom
RockType
Prop1-Phi
Prop2-Vsh
Prop3-Kv
Prop4-Kh
Prop5-Sw
3. 405. 1715.    348.04334        382.79334        330.18146     3.   0.25690100       0.19163400        144.44022        363.32980       0.44764200    
3. 405. 1715.    348.54334        382.79334        330.18146     3.   0.23265200       0.18207900        64.453283        157.69830       0.50523900    
3. 405. 1715.    349.04334        382.79334        330.18146     3.   0.25923900       0.21350300        146.29169        365.70243       0.54725100    
3. 405. 1715.    349.54334        382.79334        330.18146     2.   0.31918200        0.0000000        3994.5691        4642.9104       0.15476800    
3. 405. 1715.    350.04334        382.79334        330.18146     2.   0.30915100       0.23140000E-02    3178.5600        3693.5036       0.16844500    
3. 405. 1715.    350.54334        382.79334        330.18146     2.   0.31352600       0.33146000E-01    3176.7960        3693.9729       0.35538600    
3. 405. 1715.    351.04334        382.79334        330.18146     2.   0.32427900       0.67220000E-02    3825.0316        4448.2706       0.19958400    
3. 405. 1715.    351.54334        382.79334        330.18146     4.   0.20128900       0.28257100        33.854914        73.629033       0.76890400    
3. 405. 1715.    352.04334        382.79334        330.18146     4.   0.17446200       0.39057600        11.061583        24.069762       0.87956100    
3. 405. 1715.    352.54334        382.79334        330.18146     4.   0.15938700       0.43086900        5.3286490        11.607532       0.92128400    
3. 405. 1715.    353.04334        382.79334        330.18146     4.   0.17089900       0.38615400        9.9771480        21.744085       0.90055600    
3. 405. 1715.    353.54334        382.79334        330.18146     2.   0.35303000       0.66663000E-01    6594.8357        7668.2563       0.81846000E-01
3. 405. 1715.    354.04334        382.79334        330.18146     2.   0.33479500       0.10238500        5356.0842        6229.1702       0.17575900    
3. 405. 1715.    354.54334        382.79334        330.18146     2.   0.34218400       0.66151000E-01    5869.7996        6825.3432       0.15396500    
3. 405. 1715.    355.04334        382.79334        330.18146     2.   0.30209000E-01   0.38560000E-01    6095.2758        7027.4623       0.19369000    
3. 405. 1715.    355.54334        382.79334        330.18146     4.   0.23934600       0.30633900        108.81552        236.17370       0.34198200    
3. 405. 1715.    356.04334        382.79334        330.18146     2.   0.10942000       0.50275000E-01    5175.6957        6036.9830       0.27725100    
3. 405. 1715.    356.54334        382.79334        330.18146     2.   0.34477100       0.13421000E-01    6101.2159        7095.3744       0.27050300    
3. 405. 1715.    357.04334        382.79334        330.18146     2.   0.34586900        0.0000000        6296.3542        7322.0036       0.36594800    
3. 405. 1715.    357.54334        382.79334        330.18146     2.   0.36339400       0.22198000E-01    6949.3000        8086.8083       0.77641800    
3. 405. 1715.    358.04334        382.79334        330.18146     5.   0.24281000E-01   0.88201700       0.10000000E-03   0.10000000E-02   0.79887100    
3. 405. 1715.    358.54334        382.79334        330.18146     2.   0.37153100       0.11518000E-01    7263.5660        8467.8909       0.35377500    
3. 405. 1715.    359.04334        382.79334        330.18146     2.   0.37620700       0.56803000E-01    7498.3305        8719.0284       0.28683400    
3. 405. 1715.    359.54334        382.79334        330.18146     4.   0.24158800       0.22677300        89.995371        195.43330       0.94824800    
3. 405. 1715.    360.04334        382.79334        330.18146     4.   0.23021100       0.41534900        71.459940        154.36492       0.74023100    
3. 405. 1715.    360.54334        382.79334        330.18146     2.   0.34168100       0.36329000E-01    5391.6492        6269.9367       0.23875200    
3. 405. 1715.    361.04334        382.79334        330.18146     2.   0.33515900       0.88214000E-01    4793.3015        5573.1367       0.30002000    
3. 405. 1715.    361.54334        382.79334        330.18146     2.   0.30538700       0.95115000E-01    2740.6988        3187.0487       0.39313700    
3. 405. 1715.    362.04334        382.79334        330.18146     2.   0.31499000       0.17766500        3128.3199        3637.6256       0.17957900    
3. 405. 1715.    362.54334        382.79334        330.18146     2.   0.31411300       0.13013000        3476.1857        4043.9216       0.25412300    
3. 405. 1715.    363.04334        382.79334        330.18146     2.   0.31998100       0.13353200        4087.0551        4754.7809       0.18334900    
3. 405. 1715.    363.54334        382.79334        330.18146     2.   0.31634400       0.14420400        4033.6779        4693.2183       0.25279800    
3. 405. 1715.    364.04334        382.79334        330.18146     2.   0.31404500       0.12740100        3086.1643        3588.8982       0.24066200    
3. 405. 1715.    364.54334        382.79334        330.18146     2.   0.33004200       0.84946000E-01    4298.4656        4998.2242       0.22381000    
3. 405. 1715.    365.04334        382.79334        330.18146     2.   0.32307400       0.69092000E-01    3525.3517        4099.2905       0.21046000    
3. 405. 1715.    365.54334        382.79334        330.18146     2.   0.33016600       0.47716000E-01    3976.5393        4628.9267       0.17113300    
3. 405. 1715.    366.04334        382.79334        330.18146     2.   0.34271400       0.26851000E-01    5094.4678        5926.1798       0.14957900    
3. 405. 1715.    366.54334        382.79334        330.18146     2.   0.34256300       0.65952000E-01    5188.2603        6040.5569       0.85135000E-01
3. 405. 1715.    367.04334        382.79334        330.18146     4.   0.19189300       0.30763800        18.661352        40.566578       0.49069800    
3. 405. 1715.    367.54334        382.79334        330.18146     4.   0.21205400       0.32794000        37.359496        81.205295       0.43756700    
3. 405. 1715.    368.04334        382.79334        330.18146     4.   0.22686700       0.25246400        67.057101        146.35976       0.44192500    
3. 405. 1715.    368.54334        382.79334        330.18146     2.   0.32933800       0.15603900        3828.1945        4450.4548       0.19517700    
3. 405. 1715.    369.04334        382.79334        330.18146     2.   0.30715700       0.22856600        2392.0356        2776.7537       0.15744500    
3. 405. 1715.    369.54334        382.79334        330.18146     2.   0.30300800       0.14871000        2181.9371        2537.2059       0.16383100    
3. 405. 1715.    370.04334        382.79334        330.18146     2.   0.29948100       0.13188100        2075.7401        2415.7716       0.14151100    
3. 405. 1715.    370.54334        382.79334        330.18146     2.   0.29752500       0.20980600        2184.9652        2542.1741       0.10055600    
3. 405. 1715.    371.04334        382.79334        330.18146     2.   0.31700100       0.15991700        3180.3124        3697.4103       0.99116000E-01
3. 405. 1715.    371.54334        382.79334        330.18146     2.   0.32074900       0.10036100        3718.1384        4321.8310       0.10051100    
3. 405. 1715.    372.04334        382.79334        330.18146     2.   0.33149300       0.61859000E-01    5019.2999        5839.5802       0.80948000E-01
3. 405. 1715.    372.54334        382.79334        330.18146     4.   0.19286300       0.34260400        24.051459        52.284323       0.42031200    
3. 405. 1715.    373.04334        382.79334        330.18146     4.   0.17257300       0.37171400        9.8702970        21.520566       0.48218700    
3. 405. 1715.    373.54334        382.79334        330.18146     4.   0.13665500       0.54484700        2.9645160        6.4278670       0.45049200    
3. 405. 1715.    374.04334        382.79334        330.18146     3.   0.29467700       0.18300500        503.46747        1262.5855       0.30717800    
3. 405. 1715.    374.54334        382.79334        330.18146     3.   0.33185400       0.34618000E-01    823.65518        2056.8578       0.29325800    
3. 405. 1715.    375.04334        382.79334        330.18146     3.   0.29104500       0.12904800        476.85980        1192.0798       0.46985100    
3. 405. 1715.    375.54334        382.79334        330.18146     2.   0.34024800       0.77040000E-01    5095.7088        5924.9867       0.20568000    
3. 405. 1715.    376.04334        382.79334        330.18146     2.   0.35488300       0.66921000E-01    6634.0378        7709.4800       0.11397200    
3. 405. 1715.    376.54334        382.79334        330.18146     2.   0.34416500       0.12627600        5782.4200        6716.9938       0.13390500    
3. 405. 1715.    377.04334        382.79334        330.18146     2.   0.35385300       0.37007000E-01    6933.1178        8057.9783       0.11770600    
3. 405. 1715.    377.54334        382.79334        330.18146     3.   0.30270000       0.24044000        554.94122        1365.7671       0.18652200    
3. 405. 1715.    378.04334        382.79334        330.18146     3.   0.31896500       0.11295400        728.16035        1819.6950       0.20020700    
3. 405. 1715.    378.54334        382.79334        330.18146     3.   0.32804700       0.89705000E-01    810.73126        2016.3755       0.19789400    
3. 405. 1715.    379.04334        382.79334        330.18146     3.   0.31241900       0.14765000        715.42533        1784.7351       0.31041400    
3. 405. 1715.    379.54334        382.79334        330.18146     3.   0.31071200       0.94871000E-01    691.51699        1733.3013       0.34854600    
3. 405. 1715.    380.04334        382.79334        330.18146     3.   0.28250000       0.17194400        415.00886        1035.2344       0.37608700    
3. 405. 1715.    380.54334        382.79334        330.18146     3.   0.31005800       0.15712700        672.77219        1680.7456       0.34831700    
3. 405. 1715.    381.04334        382.79334        330.18146     5.   0.15996800       0.35541800       0.10000000E-03   0.10000000E-02   0.59482500    
3. 405. 1715.    381.54334        382.79334        330.18146     5.   0.17119800       0.24900000       0.10000000E-03   0.10000000E-02   0.50951700    
3. 405. 1715.    382.04334        382.79334        330.18146     3.   0.29330800       0.14472900        538.53740        1329.6893       0.31316300    
3. 405. 1715.    382.54334        382.79334        330.18146     3.   0.27789700       0.16868300        460.98087        1150.6521       0.37584800    
5. 235. 1865.    333.32584        383.57584        333.04102     2.   0.33347200       0.10139400        4394.8410        5112.9408       0.13656700    
5. 235. 1865.    333.82584        383.57584        333.04102     2.   0.34472300       0.29273000E-01    5605.4890        6518.0213       0.12244300    
5. 235. 1865.    334.32584        383.57584        333.04102     2.   0.32286700       0.11807300        3600.0734        4187.5289       0.13497300    
5. 235. 1865.    334.82584        383.57584        333.04102     2.   0.34850600       0.57628000E-01    6002.7903        6981.2108       0.11778000    
5. 235. 1865.    335.32584        383.57584        333.04102     2.   0.34790400       0.38107000E-01    5948.1676        6916.1749       0.11804300    
5. 235. 1865.    335.82584        383.57584        333.04102     2.   0.34375700       0.66659000E-01    5803.7047        6748.2277       0.14680800    
5. 235. 1865.    336.32584        383.57584        333.04102     2.   0.34278300       0.10035300        5776.5049        6716.9532       0.12421300    
5. 235. 1865.    336.82584        383.57584        333.04102     2.   0.33325200       0.32810000E-02    6685.0409        7796.8907       0.16565900    
5. 235. 1865.    337.32584        383.57584        333.04102     2.   0.35112500       0.90170000E-02    6341.0043        7373.2275       0.17270300    
5. 235. 1865.    337.82584        383.57584        333.04102     2.   0.36610400       0.95967000E-01    7020.9419        8164.1981       0.19682800    
5. 235. 1865.    338.32584        383.57584        333.04102     2.   0.37000000       0.22000000E-03    7218.9903        8395.5725       0.26142600    
5. 235. 1865.    338.82584        383.57584        333.04102     2.   0.36963800       0.27752000E-01    6070.2955        7061.9947       0.17680900    
5. 235. 1865.    339.32584        383.57584        333.04102     2.   0.32575000       0.57058000E-01    2746.2658        3209.9174       0.32187900    
5. 235. 1865.    339.82584        383.57584        333.04102     2.   0.32439600       0.11719300        2471.9622        2875.0257       0.35870700    
5. 235. 1865.    340.32584        383.57584        333.04102     3.   0.24425800       0.18820800        121.62379        303.78830       0.49329800    
5. 235. 1865.    340.82584        383.57584        333.04102     3.   0.25322500       0.11606500        265.52845        665.09122       0.40548800    
5. 235. 1865.    341.32584        383.57584        333.04102     3.   0.25187900       0.24276300        199.02528        495.72249       0.30139000    
5. 235. 1865.    341.82584        383.57584        333.04102     3.   0.15847300       0.32206700        46.353271        88.877758       0.40902700    
5. 235. 1865.    342.32584        383.57584        333.04102     3.   0.21447100       0.18871700        191.57781        458.36846       0.50135100    
5. 235. 1865.    342.82584        383.57584        333.04102     4.   0.51392000E-01   0.96145600       0.17311600       0.37586400       0.37628100    
5. 235. 1865.    343.32584        383.57584        333.04102     4.   0.10303300       0.80746700        1.4149910        3.1266820       0.34037400    
5. 235. 1865.    343.82584        383.57584        333.04102     4.   0.10354000       0.79716600        1.0069160        2.1886310       0.41781000    
5. 235. 1865.    344.32584        383.57584        333.04102     4.   0.25732300       0.16656100        161.59113        354.05952       0.36416400    
5. 235. 1865.    344.82584        383.57584        333.04102     4.   0.24238600       0.28421100        160.97148        353.28575       0.32230600    
5. 235. 1865.    345.32584        383.57584        333.04102     3.   0.32140300       0.11897100        737.04745        1844.3397       0.27313200    
5. 235. 1865.    345.82584        383.57584        333.04102     3.   0.33115800       0.42207000E-01    805.04018        2012.3432       0.24482600    
5. 235. 1865.    346.32584        383.57584        333.04102     2.   0.34436000       0.68879000E-01    5466.8542        6358.8338       0.14365500    
5. 235. 1865.    346.82584        383.57584        333.04102     2.   0.38118200       0.31736000E-01    7805.9677        9076.5572       0.13372000    
5. 235. 1865.    347.32584        383.57584        333.04102     2.   0.37000000       0.18294000E-01    7212.7857        8389.6128       0.12908000    
5. 235. 1865.    347.82584        383.57584        333.04102     2.   0.37524500       0.64145000E-01    7212.2043        8388.5441       0.16983600    
5. 235. 1865.    348.32584        383.57584        333.04102     2.   0.36825500       0.71436000E-01    6699.5227        7792.8278       0.12604800    
5. 235. 1865.    348.82584        383.57584        333.04102     2.   0.34553900       0.11960400        5662.7746        6589.4401       0.70622000E-01
5. 235. 1865.    349.32584        383.57584        333.04102     3.   0.32697000       0.14397300        756.25266        1891.1379       0.19354500    
5. 235. 1865.    349.82584        383.57584        333.04102     3.   0.33569600       0.12547200        734.61865        1841.7338       0.24128500    
5. 235. 1865.    350.32584        383.57584        333.04102     2.   0.34784000       0.38345000E-01    5959.5281        6929.7598       0.57437000E-01
5. 235. 1865.    350.82584        383.57584        333.04102     4.   0.21235700       0.22719900        40.878132        88.580228       0.57581300    
5. 235. 1865.    351.32584        383.57584        333.04102     4.   0.17080600       0.21782600        12.303674        26.827362       0.87906800    
5. 235. 1865.    351.82584        383.57584        333.04102     4.   0.17928200       0.33955600        13.099518        28.475321       0.82489100    
5. 235. 1865.    352.32584        383.57584        333.04102     4.   0.18863700       0.28458600        18.665892        40.547039       0.92582800    
5. 235. 1865.    352.82584        383.57584        333.04102     4.   0.22279500       0.15198900        58.344895        127.00382       0.94350200    
5. 235. 1865.    353.32584        383.57584        333.04102     1.   0.23156800       0.39286800        64.638733        223.22666       0.30860100    
5. 235. 1865.    353.82584        383.57584        333.04102     1.   0.22626100       0.29646200        99.503332        340.53626       0.27690400    
5. 235. 1865.    354.32584        383.57584        333.04102     1.   0.24116400       0.27715500        154.18777        535.95082       0.23721100    
5. 235. 1865.    354.82584        383.57584        333.04102     2.   0.34656400       0.10353600        5469.3487        6357.2127       0.13393100    
5. 235. 1865.    355.32584        383.57584        333.04102     2.   0.34355900       0.57053000E-01    5313.3778        6180.1206       0.96028000E-01
5. 235. 1865.    355.82584        383.57584        333.04102     2.   0.33256600       0.94043000E-01    4240.2709        4927.7172       0.11467400    
5. 235. 1865.    356.32584        383.57584        333.04102     4.   0.22103200       0.23471200        56.479664        122.78527       0.42531000    
5. 235. 1865.    356.82584        383.57584        333.04102     4.   0.17353100       0.38445900        10.571809        23.025314       0.55545800    
5. 235. 1865.    357.32584        383.57584        333.04102     5.   0.15390800       0.42253400       0.10000000E-03   0.10000000E-02   0.76432700    
5. 235. 1865.    357.82584        383.57584        333.04102     5.   0.11534200       0.50013100       0.10000000E-03   0.10000000E-02   0.72373100    
5. 235. 1865.    358.32584        383.57584        333.04102     5.   0.11121300       0.62295700       0.10000000E-03   0.10000000E-02   0.72241700    
5. 235. 1865.    358.82584        383.57584        333.04102     5.   0.43714000E-01   0.96516800       0.10000000E-03   0.10000000E-02   0.97385700    
5. 235. 1865.    359.32584        383.57584        333.04102     5.   0.10332500       0.59898800       0.10000000E-03   0.10000000E-02    1.0000000    
5. 235. 1865.    359.82584        383.57584        333.04102     5.   0.61459000E-01   0.82972400       0.10000000E-03   0.10000000E-02    1.0000000    
5. 235. 1865.    360.32584        383.57584        333.04102     5.   0.71577000E-01   0.75113800       0.10000000E-03   0.10000000E-02   0.90638000    
5. 235. 1865.    360.82584        383.57584        333.04102     5.   0.29474000E-01   0.73163800       0.10000000E-03   0.10000000E-02    1.0000000    
5. 235. 1865.    361.32584        383.57584        333.04102     2.   0.15295900       0.91930000E-02    2286.5397        2410.8924       0.21324800    
5. 235. 1865.    361.82584        383.57584        333.04102     2.   0.36108100       0.23260000E-02    6760.9869        7860.7090       0.11512500    
5. 235. 1865.    362.32584        383.57584        333.04102     2.   0.33733900       0.11602200        5493.3151        6387.1869       0.14437500    
5. 235. 1865.    362.82584        383.57584        333.04102     2.   0.35175800       0.26421000E-01    6514.3509        7574.5386       0.10295700    
5. 235. 1865.    363.32584        383.57584        333.04102     2.   0.36512200       0.30730000E-02    7105.1692        8261.2448       0.14016100    
5. 235. 1865.    363.82584        383.57584        333.04102     2.   0.36019300       0.12560000E-01    6800.1053        7907.5603       0.17231100    
5. 235. 1865.    364.32584        383.57584        333.04102     2.   0.34697200       0.60222000E-01    5863.4484        6818.2617       0.21235200    
5. 235. 1865.    364.82584        383.57584        333.04102     2.   0.35684700       0.48819000E-01    6840.7660        7994.4346       0.16463900    
5. 235. 1865.    365.32584        383.57584        333.04102     2.   0.35255800       0.79502000E-01    6319.3641        7348.2445       0.16077200    
5. 235. 1865.    365.82584        383.57584        333.04102     2.   0.32201000       0.11118800        4063.0535        4768.0103       0.25640300    
5. 235. 1865.    366.32584        383.57584        333.04102     2.   0.19892000E-01   0.27080100       0.75896600        1.6499260       0.99112300    
5. 235. 1865.    366.82584        383.57584        333.04102     2.   0.19892000E-01   0.27925800       0.75896600        1.6499260       0.97244100    
5. 235. 1865.    367.32584        383.57584        333.04102     2.   0.32325800       0.88513000E-01    3860.3576        4505.5160       0.35746200    
5. 235. 1865.    367.82584        383.57584        333.04102     2.   0.35623600       0.22960000E-02    6728.3778        7825.3389       0.23664400    
5. 235. 1865.    368.32584        383.57584        333.04102     2.   0.36563400       0.14447000E-01    7194.7236        8366.5785       0.13469200    
5. 235. 1865.    368.82584        383.57584        333.04102     2.   0.34447300       0.80180000E-02    6115.7614        7111.3576       0.16861800    
5. 235. 1865.    369.32584        383.57584        333.04102     2.   0.34940700       0.70676000E-01    5924.9706        6887.4412       0.11050800    
5. 235. 1865.    369.82584        383.57584        333.04102     2.   0.35293700       0.10619300        6274.5621        7296.3962       0.16085700    
5. 235. 1865.    370.32584        383.57584        333.04102     3.   0.37000000       0.20625100        838.50849        2099.4211       0.87911000E-01
5. 235. 1865.    370.82584        383.57584        333.04102     3.   0.35692300       0.96621000E-01    1094.1492        2649.9610       0.10247400    
5. 235. 1865.    371.32584        383.57584        333.04102     2.   0.31372000       0.19884900        2933.1848        3408.2178       0.27482400    
5. 235. 1865.    371.82584        383.57584        333.04102     2.   0.31800300       0.16869800        3336.4543        3876.1121       0.16038900    
5. 235. 1865.    372.32584        383.57584        333.04102     2.   0.32989500       0.20992000E-01    4678.4704        5442.3236       0.20056400    
5. 235. 1865.    372.82584        383.57584        333.04102     2.   0.32942900        0.0000000        5893.9220        6871.2432       0.30090300    
5. 235. 1865.    373.32584        383.57584        333.04102     4.   0.10532800       0.47599200        1.4170870        3.0986140       0.72915700    
5. 235. 1865.    373.82584        383.57584        333.04102     4.   0.16405400       0.32739000        7.8841470        17.137033       0.52181200    
5. 235. 1865.    374.32584        383.57584        333.04102     4.   0.16928100       0.29712000        9.1995940        20.054397       0.51324600    
5. 235. 1865.    374.82584        383.57584        333.04102     4.   0.14232500       0.39172800        3.4476010        7.4948330       0.60194700    
5. 235. 1865.    375.32584        383.57584        333.04102     3.   0.28498400       0.12832100        448.79989        1121.8988       0.57656500    
5. 235. 1865.    375.82584        383.57584        333.04102     3.   0.28642900       0.14194100        439.63519        1097.2715       0.73894300    
5. 235. 1865.    376.32584        383.57584        333.04102     5.   0.10000000E-01   0.69670600       0.10000000E-03    9.0209230       0.95087000    
5. 235. 1865.    376.82584        383.57584        333.04102     5.   0.74925000E-01   0.75070500       0.10000000E-03    17.328946       0.99082600    
5. 235. 1865.    377.32584        383.57584        333.04102     5.   0.24308000       0.22320500       0.10000000E-03    232.11856       0.53870800    
5. 235. 1865.    377.82584        383.57584        333.04102     5.   0.14908200       0.56771700       0.10000000E-03    145.06442       0.41956300    
5. 235. 1865.    378.32584        383.57584        333.04102     5.   0.14871600       0.44470900       0.10000000E-03    23.906188       0.61767800    
5. 235. 1865.    378.82584        383.57584        333.04102     5.   0.96853000E-01   0.66395800       0.10000000E-03    7.2782850       0.73517100    
5. 235. 1865.    379.32584        383.57584        333.04102     5.   0.13271700       0.57000700       0.10000000E-03   0.77264900       0.68446700    
5. 235. 1865.    379.82584        383.57584        333.04102     5.   0.15852000       0.33506800       0.10000000E-03    3.4039980       0.75055100    
5. 235. 1865.    380.32584        383.57584        333.04102     5.   0.56430000E-01   0.83197400       0.10000000E-03   0.10000000E-02   0.94105700    
5. 235. 1865.    380.82584        383.57584        333.04102     5.   0.83867000E-01   0.75913600       0.10000000E-03   0.10000000E-02   0.84670100    
5. 235. 1865.    381.32584        383.57584        333.04102     3.   0.22941500       0.21964300        123.60399        306.49294       0.45532000    
5. 235. 1865.    381.82584        383.57584        333.04102     3.   0.22743000       0.27715500        95.509120        236.47212       0.28700000    
5. 235. 1865.    382.32584        383.57584        333.04102     3.   0.26386400       0.17830100        239.04485        597.44693       0.43209600    
5. 235. 1865.    382.82584        383.57584        333.04102     3.   0.21862600       0.30065900        66.488265        164.92842       0.45911200    
5. 235. 1865.    383.32584        383.57584        333.04102     3.   0.26166200       0.22347800        229.46825        573.75973       0.62647800    
6. 325. 1455.    318.95677        380.70677        318.77909     5.   0.79874000E-01   0.55708200       0.10000000E-03   0.10000000E-02   0.99547400    
6. 325. 1455.    319.45677        380.70677        318.77909     5.   0.97261000E-01   0.53658400       0.10000000E-03   0.10000000E-02   0.99137200    
6. 325. 1455.    319.95677        380.70677        318.77909     4.   0.22974600       0.17150800        58.637123        127.26815       0.87248200    
6. 325. 1455.    320.45677        380.70677        318.77909     4.   0.15890000       0.35820200        5.5011590        11.622323       0.99958000    
6. 325. 1455.    320.95677        380.70677        318.77909     4.   0.13963600       0.45400800        2.7512350        5.4527580       0.89239200    
6. 325. 1455.    321.45677        380.70677        318.77909     5.   0.11330900       0.56974200       0.10000000E-03   0.10000000E-02    1.0000000    
6. 325. 1455.    321.95677        380.70677        318.77909     5.   0.16047600       0.32580900       0.10000000E-03   0.10000000E-02    1.0000000    
6. 325. 1455.    322.45677        380.70677        318.77909     5.   0.15586900       0.56190700       0.10000000E-03   0.10000000E-02    1.0000000    
6. 325. 1455.    322.95677        380.70677        318.77909     5.   0.11669800       0.53858800       0.10000000E-03   0.10000000E-02    1.0000000    
6. 325. 1455.    323.45677        380.70677        318.77909     5.   0.14247300       0.42360700       0.10000000E-03   0.10000000E-02    1.0000000    
6. 325. 1455.    323.95677        380.70677        318.77909     5.   0.14354800       0.36983500       0.10000000E-03   0.23583100        1.0000000    
6. 325. 1455.    324.45677        380.70677        318.77909     5.   0.10532000       0.31818300       0.10000000E-03   0.22934800        1.0000000    
6. 325. 1455.    324.95677        380.70677        318.77909     5.   0.53428000E-01   0.43368900       0.10000000E-03   0.10000000E-02    1.0000000    
6. 325. 1455.    325.45677        380.70677        318.77909     5.   0.23900000E-01   0.64881400       0.10000000E-03   0.10000000E-02    1.0000000    
6. 325. 1455.    325.95677        380.70677        318.77909     5.   0.85640000E-02   0.86309500       0.10000000E-03   0.10000000E-02   0.95152800    
6. 325. 1455.    326.45677        380.70677        318.77909     5.   0.18150000E-02   0.99641900       0.10000000E-03   0.10000000E-02   0.95866400    
6. 325. 1455.    326.95677        380.70677        318.77909     5.    0.0000000       0.99658300       0.10000000E-03   0.10000000E-02   0.99976100    
6. 325. 1455.    327.45677        380.70677        318.77909     2.   0.33882400       0.46820000E-01    4984.0797        5796.2593       0.34930000E-01
6. 325. 1455.    327.95677        380.70677        318.77909     2.   0.34190800       0.59869000E-01    5216.9761        6066.2598       0.47665000E-01
6. 325. 1455.    328.45677        380.70677        318.77909     2.   0.33453600       0.80145000E-01    4446.5007        5153.5412       0.39106000E-01
6. 325. 1455.    328.95677        380.70677        318.77909     2.   0.33230300       0.64278000E-01    4244.4877        4936.3214       0.71158000E-01
